transaction_id,device_id,employee_id,checkout_timestamp,return_timestamp,checkout_duration_hours,checkout_date,checkout_month,turnaround_hours
TX006741,DEV0187,EMP0141,2024-08-23 12:05:00,2024-08-23 16:21:45.525702218,4.279312695060556,2024-08-23,2024-08,1339.3061093671752
TX003768,DEV0187,EMP0177,2024-09-10 11:20:00,2024-09-11 10:22:21.352224492,23.039264506803335,2024-09-10,2024-09,426.9706873049394
TX003246,DEV0187,EMP0011,2024-10-29 15:01:00,2024-10-30 05:55:37.404470449,14.910390130680279,2024-10-29,2024-10,1156.64406882653
TX007445,DEV0187,EMP0020,2024-12-23 09:04:00,2025-01-07 06:58:23.454383466,357.9065151065183,2024-12-23,2024-12,1299.1396098693197
TX004869,DEV0187,EMP0027,2025-01-13 08:50:00,2025-01-15 21:43:30.715638682,60.891865455189446,2025-01-13,2025-01,145.86015156014832
TX004112,DEV0187,EMP0202,2025-04-15 14:41:00,2025-04-17 23:43:06.310135430,57.03508614873055,2025-04-15,2025-04,2152.9581345448105
TX005066,DEV0187,EMP0202,2025-04-20 12:59:00,2025-04-22 01:55:40.514983332,36.944587495369994,2025-04-20,2025-04,61.26491385126945
TX001146,DEV0187,EMP0361,2025-07-06 15:24:00,2025-07-14 05:25:12.696978763,182.02019360521194,2025-07-06,2025-07,1813.4720791712966
TX007434,DEV0187,EMP0223,2025-09-27 08:37:00,2025-10-02 02:02:31.910349763,113.42553065271194,2025-09-27,2025-09,1803.1964730614548
TX005694,DEV0187,EMP0086,2025-10-06 07:55:00,2025-10-14 09:56:43.307640862,194.0286965669061,2025-10-06,2025-10,101.87446934728806
TX007185,DEV0187,EMP0259,2025-10-16 08:45:00,2025-10-25 22:53:03.247181077,230.13423532807695,2025-10-16,2025-10,46.80463676642722
TX004357,DEV0187,EMP0394,2025-10-25 09:27:00,2025-11-01 01:14:32.391570679,159.7923309918553,2025-10-25,2025-10,
TX002580,DEV0187,EMP0125,2026-01-28 09:04:00,2026-02-02 04:58:21.399872839,115.90594440912194,2026-01-28,2026-01,2119.824335674811
TX002654,DEV0187,EMP0135,2026-03-17 08:20:00,2026-03-23 08:40:58.611141441,144.34961420595582,2026-03-17,2026-03,1035.3607222575447
TX003346,DEV0187,EMP0319,2026-03-28 16:50:00,2026-03-30 15:54:25.911179812,47.073864216614446,2026-03-28,2026-03,128.15038579404418
TX006133,DEV0187,EMP0122,2026-04-01 14:11:00,2026-04-04 06:45:11.889621276,64.56996933924333,2026-04-01,2026-04,46.27613578338555
TX002917,DEV0187,EMP0063,2026-07-04 17:51:00,2026-07-07 15:21:01.129787333,69.50031382981471,2026-07-04,2026-07,2195.096697327423
TX003718,DEV0187,EMP0310,2026-08-05 16:01:00,2026-08-08 23:42:45.130297191,79.6958695269975,2026-08-05,2026-08,696.666352836852
TX006383,DEV0188,EMP0008,2024-01-22 09:31:00,2024-01-27 19:44:05.673778032,130.21824271612002,2024-01-22,2024-01,
TX005704,DEV0188,EMP0277,2024-03-12 18:04:00,2024-03-13 17:06:43.921851532,23.045533847647775,2024-03-12,2024-03,1078.33175728388
TX004500,DEV0188,EMP0104,2024-04-15 12:18:00,2024-05-07 22:28:20.133573111,538.1722593258642,2024-04-15,2024-04,787.1877994856856
TX004137,DEV0188,EMP0149,2024-05-30 16:12:00,2024-05-31 03:09:10.976586295,10.95304905174861,2024-05-30,2024-05,545.7277406741358
TX006055,DEV0188,EMP0012,2024-08-14 11:07:00,2024-08-19 11:35:46.302851453,120.47952856984806,2024-08-14,2024-08,1807.963617614918
TX007151,DEV0188,EMP0071,2024-09-08 08:23:00,2024-09-13 05:42:05.850983925,117.31829193997916,2024-09-08,2024-09,476.78713809681864
TX005260,DEV0188,EMP0043,2024-10-05 07:34:00,2024-10-14 08:07:59.920484377,216.5666445789936,2024-10-05,2024-10,529.8650413933542
TX006875,DEV0188,EMP0148,2024-11-24 11:11:00,2024-12-01 21:55:50.531172147,178.74736977004085,2024-11-24,2024-11,987.050022087673
TX000601,DEV0188,EMP0126,2025-04-01 11:01:00,2025-04-02 14:13:34.444912423,27.20956803122861,2025-04-01,2025-04,2893.085963563292
TX000665,DEV0188,EMP0370,2025-11-17 16:49:00,2025-11-21 00:36:42.956886945,79.79526580192916,2025-11-17,2025-11,5498.590431968772
TX000961,DEV0188,EMP0399,2026-04-02 13:19:00,2026-04-02 18:16:21.146138315,4.955873927309723,2026-04-02,2026-04,3180.7047341980715
TX004182,DEV0188,EMP0214,2026-04-26 17:19:00,2026-04-27 03:51:35.354644389,10.543154067885833,2026-04-26,2026-04,575.0441260726902
TX005830,DEV0188,EMP0059,2026-07-18 18:17:00,2026-07-24 10:57:58.971463195,136.68304762866526,2026-07-18,2026-07,1982.423512598781
TX001923,DEV0189,EMP0296,2024-02-20 18:07:00,2024-02-25 03:49:39.931094100,105.71109197058334,2024-02-20,2024-02,
TX000097,DEV0189,EMP0399,2024-10-07 07:43:00,2024-10-12 01:59:14.674734416,114.27074298178222,2024-10-07,2024-10,5403.888908029417
TX005852,DEV0189,EMP0014,2024-11-22 09:31:00,2024-11-23 00:57:24.305485330,15.44008485703611,2024-11-22,2024-11,991.5292570182178
TX007578,DEV0189,EMP0283,2026-03-15 13:05:00,2026-03-16 17:39:24.309865924,28.57341940720111,2026-03-15,2026-03,11460.12658180963
TX007996,DEV0189,EMP0216,2026-03-20 11:19:00,2026-03-23 13:21:32.263634917,74.0422954541436,2026-03-20,2026-03,89.65991392613222
TX005427,DEV0189,EMP0039,2026-05-07 17:47:00,2026-05-12 21:04:04.465133049,123.28457364806917,2026-05-07,2026-05,1084.424371212523
TX007653,DEV0190,EMP0177,2024-05-17 18:37:00,2024-05-20 08:53:26.539261609,62.274038683780276,2024-05-17,2024-05,
TX008250,DEV0190,EMP0289,2024-05-27 07:08:00,2024-05-31 05:44:46.983821047,94.61305106140195,2024-05-27,2024-05,166.2426279828864
TX008676,DEV0190,EMP0337,2024-06-18 16:38:00,2024-06-19 22:04:30.209353847,29.44172482051306,2024-06-18,2024-06,442.88694893859804
TX005328,DEV0190,EMP0179,2024-10-27 17:48:00,2024-10-29 13:44:26.138888145,43.94059413559584,2024-10-27,2024-10,3115.7249418461533
TX006046,DEV0190,EMP0029,2025-01-02 16:39:00,2025-01-03 11:38:45.218703546,18.99589408431833,2025-01-02,2025-01,1562.909405864404
TX003751,DEV0190,EMP0406,2025-04-26 09:24:00,2025-04-28 09:23:14.580183914,47.98738338442055,2025-04-26,2025-04,2709.754105915682
TX003886,DEV0190,EMP0417,2025-05-13 17:33:00,2025-05-15 19:40:55.786128539,50.132162813483056,2025-05-13,2025-05,368.16261661557945
TX001124,DEV0190,EMP0296,2025-09-18 17:04:00,2025-09-21 11:49:13.482835454,66.75374523207056,2025-09-18,2025-09,3021.3845038531836
TX008921,DEV0190,EMP0025,2025-10-05 10:42:00,2025-10-07 22:17:34.812564501,59.59300349013916,2025-10-05,2025-10,334.8795881012628
TX008269,DEV0190,EMP0169,2025-12-20 15:31:00,2025-12-21 03:36:25.293922483,12.090359422911943,2025-12-20,2025-12,1769.2236631765277
TX000147,DEV0190,EMP0388,2026-02-16 07:39:00,2026-02-16 23:45:55.684922002,16.115468033889446,2026-02-16,2026-02,1372.0429739104213
TX001065,DEV0190,EMP0256,2026-03-22 07:41:00,2026-03-25 18:50:52.420407166,83.16456122421278,2026-03-22,2026-03,799.917865299444
TX005018,DEV0190,EMP0069,2026-04-28 08:07:00,2026-04-30 08:18:19.506862981,48.188751906383615,2026-04-28,2026-04,805.2687721091206
TX001788,DEV0190,EMP0206,2026-07-12 11:13:00,2026-07-12 19:50:26.275436245,8.623965398956944,2026-07-12,2026-07,1754.9112480936162
TX003576,DEV0190,EMP0178,2026-07-22 07:17:00,2026-07-23 22:18:24.458850818,39.02346079189388,2026-07-22,2026-07,227.4427012677097
TX002933,DEV0190,EMP0213,2026-08-10 09:28:00,2026-08-11 04:46:06.663139301,19.301850872028055,2026-08-10,2026-08,419.1598725414394
TX002892,DEV0191,EMP0071,2024-02-08 18:53:00,2024-02-14 09:20:21.748850108,134.45604134725224,2024-02-08,2024-02,
TX003459,DEV0191,EMP0006,2024-02-19 17:29:00,2024-02-23 16:30:40.676561116,95.02796571142112,2024-02-19,2024-02,128.14395865274778
TX005672,DEV0191,EMP0097,2024-03-08 08:03:00,2024-03-14 19:07:26.996714717,155.07416575408806,2024-03-08,2024-03,327.53870095524553
TX005971,DEV0191,EMP0219,2024-03-11 13:27:00,2024-03-17 00:52:24.999424141,131.4236109511503,2024-03-11,2024-03,
TX002841,DEV0191,EMP0345,2024-03-11 18:22:00,2024-03-15 05:41:01.872307335,83.31718675203751,2024-03-11,2024-03,
TX006751,DEV0191,EMP0371,2024-03-18 14:03:00,2024-03-22 03:58:07.086260370,85.91863507232499,2024-03-18,2024-03,37.17638904884973
TX004962,DEV0191,EMP0238,2024-03-22 13:43:00,2024-03-26 07:03:46.638318715,89.34628842186527,2024-03-22,2024-03,9.748031594341667
TX000927,DEV0191,EMP0306,2024-04-02 08:35:00,2024-04-11 04:35:25.771738567,212.00715881626863,2024-04-02,2024-04,169.52037824480138
TX004581,DEV0191,EMP0235,2024-04-05 15:45:00,2024-04-12 20:52:29.442668504,173.12484518569553,2024-04-05,2024-04,
TX008793,DEV0191,EMP0089,2024-04-30 11:09:00,2024-05-06 23:47:59.264454926,156.6497956819239,2024-04-30,2024-04,422.2751548143044
TX003193,DEV0191,EMP0098,2024-08-12 11:47:00,2024-08-20 16:50:57.794603605,197.06605405655696,2024-08-12,2024-08,2339.9835376514097
TX004604,DEV0191,EMP0182,2024-08-19 17:25:00,2024-08-26 22:41:29.085423515,173.27474595097638,2024-08-19,2024-08,
TX006176,DEV0191,EMP0272,2024-09-11 08:57:00,2024-09-20 03:54:14.631042859,210.95406417857197,2024-09-11,2024-09,370.25858738235695
TX002104,DEV0191,EMP0060,2024-10-05 10:38:00,2024-10-09 07:29:24.740033738,92.8568722315939,2024-10-05,2024-10,366.72926915476137
TX007326,DEV0191,EMP0211,2024-10-25 17:59:00,2024-11-03 20:03:48.605347506,218.080168152085,2024-10-25,2024-10,394.4931277684061
TX008288,DEV0191,EMP0286,2024-12-09 18:13:00,2024-12-24 04:48:53.801680159,346.59827824448865,2024-12-09,2024-12,862.1531651812484
TX007574,DEV0191,EMP0324,2024-12-13 15:12:00,2024-12-21 01:02:00.514102058,177.83347613946057,2024-12-13,2024-12,
TX002493,DEV0191,EMP0154,2025-01-10 15:23:00,2025-01-16 04:44:49.624086654,133.363784468515,2025-01-10,2025-01,418.56838842217803
TX004625,DEV0191,EMP0238,2025-01-13 15:34:00,2025-01-15 21:05:41.219418653,53.52811650518139,2025-01-13,2025-01,
TX000859,DEV0191,EMP0222,2025-01-16 17:51:00,2025-01-17 12:33:14.923447487,18.704145402079725,2025-01-16,2025-01,13.102882198151665
TX003816,DEV0191,EMP0413,2025-01-18 17:01:00,2025-01-22 00:14:09.977106744,79.21943808520668,2025-01-18,2025-01,28.462521264586943
TX001798,DEV0191,EMP0130,2025-01-22 14:13:00,2025-01-28 03:35:47.939532288,133.37998320341333,2025-01-22,2025-01,13.980561914793332
TX008463,DEV0191,EMP0272,2025-02-10 16:43:00,2025-03-22 16:05:06.338428491,959.3684273412474,2025-02-10,2025-02,325.1200167965867
TX001210,DEV0191,EMP0013,2025-02-12 08:35:00,2025-02-20 18:27:34.076236161,201.87613228782251,2025-02-12,2025-02,
TX006977,DEV0191,EMP0358,2025-03-02 14:29:00,2025-03-11 11:35:53.564979797,213.11487916105472,2025-03-02,2025-03,
TX001609,DEV0191,EMP0068,2025-03-06 15:35:00,2025-03-15 13:58:26.875396902,214.39079872136165,2025-03-06,2025-03,
TX006367,DEV0191,EMP0277,2025-04-18 12:34:00,2025-05-04 03:29:12.120189307,374.9200333859186,2025-04-18,2025-04,644.4815726587526
TX006690,DEV0191,EMP0315,2025-05-17 11:18:00,2025-05-25 20:03:31.065827760,200.7586293966,2025-05-17,2025-05,319.8132999474147
TX001257,DEV0191,EMP0269,2025-05-29 12:58:00,2025-06-03 01:49:01.222398044,108.85033955501223,2025-05-29,2025-05,88.90803727006667
TX005042,DEV0191,EMP0258,2025-05-30 16:30:00,2025-06-16 06:52:36.898047501,398.3769161243058,2025-05-30,2025-05,
TX003601,DEV0191,EMP0229,2025-06-22 17:08:00,2025-06-28 11:37:20.761202195,138.48910033394307,2025-06-22,2025-06,154.2564172090275
TX007779,DEV0191,EMP0352,2025-06-26 13:21:00,2025-07-02 12:19:32.478807280,142.97568855757777,2025-06-26,2025-06,
TX007369,DEV0191,EMP0112,2025-07-06 14:40:00,2025-07-10 03:08:56.979625562,84.48249434043389,2025-07-06,2025-07,98.34097810908888
TX005284,DEV0191,EMP0405,2025-07-19 18:27:00,2025-07-29 11:29:54.438423114,233.04845511753166,2025-07-19,2025-07,231.30083899289946
TX001839,DEV0191,EMP0370,2025-07-22 10:12:00,2025-07-26 18:49:51.310941750,104.63091970604167,2025-07-22,2025-07,
TX004377,DEV0191,EMP0343,2025-07-23 12:07:00,2025-07-26 17:13:03.218144239,77.10089392895527,2025-07-23,2025-07,
TX007897,DEV0191,EMP0256,2025-08-10 14:10:00,2025-08-14 11:52:17.761011129,93.7049336142025,2025-08-10,2025-08,290.668211549135
TX003884,DEV0191,EMP0062,2025-08-20 11:23:00,2025-09-01 07:14:21.260853485,283.8559057926347,2025-08-20,2025-08,143.51173305246417
TX004244,DEV0191,EMP0263,2025-09-25 15:14:00,2025-10-03 09:19:20.980039888,186.0891611221911,2025-09-25,2025-09,583.9940942073653
TX005686,DEV0191,EMP0216,2025-10-11 11:58:00,2025-10-15 20:32:50.887278998,104.58080202194388,2025-10-11,2025-10,194.64417221114223
TX006412,DEV0191,EMP0039,2025-11-11 16:47:00,2025-11-23 19:36:08.384708979,290.8189957524942,2025-11-11,2025-11,644.2358646447228
TX003527,DEV0191,EMP0174,2025-12-07 08:16:00,2025-12-18 05:02:15.445540089,260.77095709446917,2025-12-07,2025-12,324.6643375808392
TX008767,DEV0191,EMP0407,2025-12-08 17:04:00,2025-12-11 19:28:35.656166706,74.40990449075167,2025-12-08,2025-12,
TX002674,DEV0191,EMP0262,2025-12-09 10:10:00,2025-12-15 04:41:47.501352572,138.52986148682555,2025-12-09,2025-12,
TX003933,DEV0191,EMP0308,2026-01-13 14:44:00,2026-01-25 10:40:07.257334311,283.9353492595308,2026-01-13,2026-01,633.6957095721974
TX006969,DEV0191,EMP0228,2026-02-02 10:28:00,2026-02-18 06:15:39.691278914,379.79435868858724,2026-02-02,2026-02,191.7979840738025
TX008557,DEV0191,EMP0381,2026-02-26 11:51:00,2026-03-06 22:45:02.577925962,202.90071609054502,2026-02-26,2026-02,197.58897464474612
TX000117,DEV0191,EMP0378,2026-03-16 11:35:00,2026-03-19 23:52:29.200597595,84.29144461044307,2026-03-16,2026-03,228.83261724278833
TX007296,DEV0191,EMP0278,2026-03-20 13:49:00,2026-03-29 12:18:22.302174448,214.48952838179113,2026-03-20,2026-03,13.941888722890278
TX003231,DEV0191,EMP0073,2026-04-22 14:09:00,2026-04-24 11:52:34.834366654,45.72634287962611,2026-04-22,2026-04,577.8438049515422
TX000321,DEV0191,EMP0301,2026-04-25 09:45:00,2026-05-18 21:58:42.141758323,564.2283727106453,2026-04-25,2026-04,21.87365712037389
TX008492,DEV0191,EMP0182,2026-05-28 08:11:00,2026-06-10 09:17:04.433581820,313.10123155050553,2026-05-28,2026-05,226.20496062268808
TX005039,DEV0191,EMP0023,2026-05-29 16:45:00,2026-06-04 02:48:34.517492602,130.05958819238944,2026-05-29,2026-05,
TX006735,DEV0191,EMP0414,2026-05-31 11:23:00,2026-06-06 08:53:01.066355818,141.50029620994945,2026-05-31,2026-05,
TX006702,DEV0191,EMP0402,2026-06-01 14:49:00,2026-06-13 21:50:03.914208156,295.01775394671,2026-06-01,2026-06,
TX004286,DEV0191,EMP0122,2026-06-12 10:49:00,2026-06-17 13:49:25.151848944,123.00698662470667,2026-06-12,2026-06,
TX005590,DEV0191,EMP0303,2026-07-07 10:27:00,2026-07-10 13:26:28.526467034,74.99125735195389,2026-07-07,2026-07,476.62634670862667
TX002973,DEV0191,EMP0360,2026-07-16 10:38:00,2026-07-22 15:23:13.347922469,148.7537077562414,2026-07-16,2026-07,141.19207598137945
TX004621,DEV0191,EMP0408,2026-07-29 15:41:00,2026-08-14 23:55:03.465844006,392.23429606777944,2026-07-29,2026-07,168.29629224375861
TX008144,DEV0191,EMP0051,2026-08-10 17:24:00,2026-08-28 03:59:42.873375953,418.59524260443135,2026-08-10,2026-08,
TX002189,DEV0192,EMP0218,2024-01-24 15:25:00,2024-02-02 15:32:04.831746427,216.11800881845195,2024-01-24,2024-01,
TX005918,DEV0192,EMP0404,2024-02-01 12:44:00,2024-02-07 10:57:36.872686488,142.22690907958,2024-02-01,2024-02,
TX007007,DEV0192,EMP0265,2024-02-03 17:09:00,2024-02-09 18:41:42.727582363,145.54520210621195,2024-02-03,2024-02,
TX006392,DEV0192,EMP0103,2024-03-07 11:41:00,2024-03-17 18:30:06.971898685,246.81860330519027,2024-03-07,2024-03,640.9881312271214
TX003212,DEV0192,EMP0006,2024-04-01 14:58:00,2024-04-12 02:27:47.640574295,251.49656682619303,2024-04-01,2024-04,356.46473002814304
TX003290,DEV0192,EMP0305,2024-04-23 11:29:00,2024-04-29 04:30:54.920694126,137.03192241503498,2024-04-23,2024-04,273.0200998404736
TX005124,DEV0192,EMP0349,2024-04-28 14:38:00,2024-05-02 14:03:26.303880464,95.42397330012889,2024-04-28,2024-04,
TX005784,DEV0192,EMP0076,2024-05-14 14:23:00,2024-05-23 09:21:47.223936659,210.97978442684973,2024-05-14,2024-05,288.3260266998711
TX002631,DEV0192,EMP0160,2024-06-15 12:59:00,2024-06-19 23:05:44.073398864,106.11224261079556,2024-06-15,2024-06,555.6202155731503
TX007046,DEV0192,EMP0419,2024-07-12 18:28:00,2024-07-18 01:38:35.651176761,127.1765697713225,2024-07-12,2024-07,547.3710907225378
TX002608,DEV0192,EMP0131,2024-07-25 16:13:00,2024-08-10 22:49:55.737023811,390.61548250661417,2024-07-25,2024-07,182.5734302286775
TX002049,DEV0192,EMP0024,2024-08-17 18:42:00,2024-08-25 00:10:54.115213061,173.48169867029472,2024-08-17,2024-08,163.86785082671918
TX005100,DEV0192,EMP0177,2024-09-02 15:25:00,2024-09-19 05:52:54.359598368,398.46509988843553,2024-09-02,2024-09,207.23496799637195
TX001523,DEV0192,EMP0031,2024-10-04 17:36:00,2024-10-09 20:15:39.689801632,122.66102494489779,2024-10-04,2024-10,371.7182334448978
TX005279,DEV0192,EMP0414,2024-10-12 16:32:00,2024-10-28 07:21:02.369792804,374.8173249424455,2024-10-12,2024-10,68.27230838843556
TX004577,DEV0192,EMP0218,2024-12-04 13:00:00,2024-12-12 05:59:23.642329452,184.98990064707,2024-12-04,2024-12,893.6493417242211
TX002198,DEV0192,EMP0075,2024-12-23 11:30:00,2024-12-27 02:39:43.523657582,87.16208990488389,2024-12-23,2024-12,269.51009935293
TX004792,DEV0192,EMP0114,2024-12-28 12:25:00,2025-01-02 01:55:26.024030186,109.50722889727389,2024-12-28,2024-12,33.75457676178278
TX006593,DEV0192,EMP0176,2025-02-07 14:47:00,2025-02-13 14:49:29.551085261,144.04154196812806,2025-02-07,2025-02,876.8594377693928
TX004189,DEV0192,EMP0220,2025-02-25 14:22:00,2025-03-12 07:51:09.010278868,353.48583618857447,2025-02-25,2025-02,287.54179136520526
TX008974,DEV0192,EMP0305,2025-02-25 16:36:00,2025-03-13 23:26:05.182667206,390.8347729631128,2025-02-25,2025-02,
TX004005,DEV0192,EMP0154,2025-03-17 07:15:00,2025-03-30 00:19:13.240683863,305.07034463440635,2025-03-17,2025-03,79.81522703688722
TX007409,DEV0192,EMP0075,2025-03-27 07:29:00,2025-04-10 23:21:16.167972613,351.87115777017027,2025-03-27,2025-03,
TX007343,DEV0192,EMP0231,2025-04-14 10:12:00,2025-04-20 00:41:07.982222142,134.48555061726165,2025-04-14,2025-04,82.84550889649638
TX003887,DEV0192,EMP0142,2025-05-06 13:21:00,2025-05-12 04:56:50.194126417,135.59727614622693,2025-05-06,2025-05,396.6644493827383
TX004367,DEV0192,EMP0361,2025-05-12 13:23:00,2025-05-23 06:36:58.307182958,257.23286310637724,2025-05-12,2025-05,8.436057187106389
TX005171,DEV0192,EMP0173,2025-05-26 16:17:00,2025-05-30 23:08:28.757573014,102.85798821472612,2025-05-26,2025-05,81.66713689362278
TX005285,DEV0192,EMP0008,2025-05-26 17:39:00,2025-06-08 21:47:22.509477271,316.1395859659086,2025-05-26,2025-05,
TX007924,DEV0192,EMP0068,2025-06-01 10:15:00,2025-06-04 19:35:27.790883007,81.3410530230575,2025-06-01,2025-06,
TX005736,DEV0192,EMP0064,2025-06-17 14:38:00,2025-06-24 08:58:01.296859468,162.33369357207445,2025-06-17,2025-06,208.84374736742473
TX007045,DEV0192,EMP0199,2025-06-24 14:18:00,2025-06-29 06:30:18.819044299,112.20522751230529,2025-06-24,2025-06,5.332973094592223
TX005673,DEV0192,EMP0214,2025-07-08 12:42:00,2025-07-10 19:59:13.785610999,55.287162669721944,2025-07-08,2025-07,222.19477248769473
TX002714,DEV0192,EMP0045,2025-08-16 09:16:00,2025-08-21 17:07:01.278751559,127.85035520876639,2025-08-16,2025-08,877.2795039969448
TX003250,DEV0192,EMP0352,2025-08-20 07:36:00,2025-08-26 06:50:10.860778697,143.23635021630471,2025-08-20,2025-08,
TX008313,DEV0192,EMP0241,2025-09-01 18:41:00,2025-09-10 03:34:21.057553565,200.88918265376805,2025-09-01,2025-09,155.84698311702863
TX002924,DEV0192,EMP0166,2025-09-04 08:03:00,2025-09-09 21:19:54.444573055,133.28179015918195,2025-09-04,2025-09,
TX003602,DEV0192,EMP0107,2025-09-28 13:21:00,2025-10-02 11:44:36.250069519,94.39340279708861,2025-09-28,2025-09,441.77748401289864
TX005440,DEV0192,EMP0123,2026-01-04 11:34:00,2026-01-20 02:59:21.879215182,375.4227442264395,2026-01-04,2026-01,2255.823263869578
TX007895,DEV0192,EMP0054,2026-01-25 11:19:00,2026-02-01 09:58:36.049748503,166.66001381902862,2026-01-25,2026-01,128.32725577356055
TX001982,DEV0192,EMP0141,2026-02-07 18:48:00,2026-02-12 02:54:14.114540614,104.10392070572611,2026-02-07,2026-02,152.82331951430473
TX006325,DEV0192,EMP0106,2026-02-15 09:49:00,2026-02-19 05:16:27.263254690,91.45757312630278,2026-02-15,2026-02,78.91274596094055
TX006959,DEV0192,EMP0390,2026-03-12 08:48:00,2026-03-18 20:38:32.595197806,155.84238755494613,2026-03-12,2026-03,507.52576020703054
TX003695,DEV0192,EMP0173,2026-03-31 11:38:00,2026-04-05 12:13:00.845716539,120.58356825459417,2026-03-31,2026-03,302.99094577838724
TX000924,DEV0192,EMP0373,2026-04-13 18:53:00,2026-04-20 00:34:01.445897633,149.68373497156472,2026-04-13,2026-04,198.66643174540584
TX001159,DEV0192,EMP0417,2026-05-06 14:52:00,2026-05-20 05:11:00.312116737,326.3167533657603,2026-05-06,2026-05,398.29959836176863
TX001903,DEV0192,EMP0371,2026-05-16 15:43:00,2026-06-06 14:00:41.676133479,502.2949100370775,2026-05-16,2026-05,
TX005656,DEV0192,EMP0112,2026-06-10 08:28:00,2026-06-21 10:55:20.822948075,266.45578415224304,2026-06-10,2026-06,90.4550899629225
TX002339,DEV0192,EMP0131,2026-07-12 09:38:00,2026-07-16 22:56:53.001747517,109.3147227076436,2026-07-12,2026-07,502.71088251442364
TX005685,DEV0192,EMP0386,2026-08-04 07:55:00,2026-08-16 04:01:42.334959247,284.11175971090194,2026-08-04,2026-08,440.96861062568973
TX000742,DEV0193,EMP0178,2024-02-27 11:46:00,2024-03-04 10:49:50.143066920,143.0639286297,2024-02-27,2024-02,
TX008817,DEV0193,EMP0047,2024-04-02 08:57:00,2024-04-08 22:56:11.326696003,157.98647963777861,2024-04-02,2024-04,694.1194047036333
TX007540,DEV0193,EMP0230,2024-04-15 08:08:00,2024-04-17 18:58:18.912172044,58.83858671445666,2024-04-15,2024-04,153.19685369555472
TX006277,DEV0193,EMP0248,2024-04-27 14:26:00,2024-04-29 12:37:37.020918061,46.19361692168361,2024-04-27,2024-04,235.46141328554333
TX005687,DEV0193,EMP0405,2024-05-01 13:35:00,2024-06-06 00:42:47.515519623,851.1298654221175,2024-05-01,2024-05,48.95638307831639
TX008379,DEV0193,EMP0300,2024-05-21 07:39:00,2024-05-23 20:16:45.523472031,60.629312075564165,2024-05-21,2024-05,
TX006289,DEV0193,EMP0335,2024-06-03 13:26:00,2024-06-09 08:28:34.972281177,139.0430478558825,2024-06-03,2024-06,
TX008496,DEV0193,EMP0101,2024-06-18 11:51:00,2024-06-27 15:00:07.418089230,219.15206058034167,2024-06-18,2024-06,219.3736188107842
TX008473,DEV0193,EMP0392,2024-07-19 17:45:00,2024-07-28 03:12:16.722985744,201.4546452738178,2024-07-19,2024-07,530.7479394196583
TX006451,DEV0193,EMP0389,2024-07-22 17:36:00,2024-07-30 11:31:35.970367988,185.9266584355522,2024-07-22,2024-07,
TX003734,DEV0193,EMP0004,2024-08-19 12:11:00,2024-08-25 13:49:09.932561796,145.6360923782767,2024-08-19,2024-08,480.6566748977811
TX006689,DEV0193,EMP0030,2024-11-17 17:09:00,2024-11-22 03:51:41.788675424,106.71160796539556,2024-11-17,2024-11,2019.33057428839
TX007807,DEV0193,EMP0198,2024-11-30 16:53:00,2024-12-04 12:39:26.494453606,91.77402623711278,2024-11-30,2024-11,205.0217253679378
TX006761,DEV0193,EMP0331,2024-12-11 07:13:00,2025-01-04 04:15:54.711738361,573.0485310384337,2024-12-11,2024-12,162.55930709622058
TX007018,DEV0193,EMP0034,2024-12-14 13:04:00,2025-01-05 13:26:36.642265724,528.3768450738122,2024-12-14,2024-12,
TX002168,DEV0193,EMP0365,2024-12-18 15:33:00,2024-12-24 08:05:03.903308760,136.53441758576668,2024-12-18,2024-12,
TX000751,DEV0193,EMP0365,2025-01-04 10:25:00,2025-01-05 06:16:03.433379305,19.85095371647361,2025-01-04,2025-01,
TX004802,DEV0193,EMP0279,2025-01-10 18:12:00,2025-01-14 13:47:18.471925936,91.58846442387112,2025-01-10,2025-01,124.7564882595211
TX001175,DEV0193,EMP0200,2025-02-03 14:44:00,2025-02-10 18:16:08.120207761,171.53558894660026,2025-02-03,2025-02,480.94486890946223
TX006956,DEV0193,EMP0192,2025-02-09 08:38:00,2025-02-15 00:52:19.579877504,136.23877218819555,2025-02-09,2025-02,
TX004276,DEV0193,EMP0296,2025-05-20 15:10:00,2025-05-29 14:21:31.611918843,215.19211442190084,2025-05-20,2025-05,2270.294561145138
TX003162,DEV0193,EMP0188,2025-06-24 09:47:00,2025-06-29 00:04:27.440537426,110.29095570484056,2025-06-24,2025-06,619.4245522447659
TX003663,DEV0193,EMP0018,2025-06-28 16:12:00,2025-07-04 15:11:09.546379320,142.98598510536667,2025-06-28,2025-06,
TX005902,DEV0193,EMP0338,2025-08-11 15:00:00,2025-08-30 17:50:04.614955676,458.8346152654656,2025-08-11,2025-08,911.8140148946334
TX001219,DEV0193,EMP0327,2025-08-15 11:45:00,2025-08-23 06:51:22.142129641,187.10615059156694,2025-08-15,2025-08,
TX008112,DEV0193,EMP0354,2025-09-13 14:51:00,2025-10-18 16:51:02.208946306,842.0006135961961,2025-09-13,2025-09,333.01538473453445
TX008695,DEV0193,EMP0254,2025-09-14 13:11:00,2025-09-22 06:27:25.702179883,185.27380616107862,2025-09-14,2025-09,
TX002702,DEV0193,EMP0198,2025-09-15 13:41:00,2025-09-23 19:45:10.983787221,198.0697177186725,2025-09-15,2025-09,
